employee_id,snapshot_date,active_flag,fte,country,business_unit,department,sub_department,job_family,job_level,job_level_group,location,manager_id,employment_type,org_key,segment,origin
209,2016-03-31,1,1.0,BR,Retail,Store Operations,Security,Store Operations,IC1,Entry,STORE-BR-007,280,Permanent,49,retail_ops,initial
210,2016-03-31,1,1.0,BR,Digital,Engineering,Platform,Software Engineering,IC3,Professional,HQ-BR-001,86,Permanent,27,digital,initial
212,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Merchandising,Design,M4,Senior Manager,STORE-BR-001,309,Permanent,56,retail_ops,initial
213,2016-03-31,1,1.0,BR,Retail,Regional Operations,Region North,General Management,IC1,Entry,STORE-BR-013,270,Permanent,52,retail_ops,initial
214,2016-03-31,1,1.0,BR,Digital,Engineering,SRE,Software Engineering,IC2,Professional,HQ-BR-001,210,Permanent,31,digital,initial
215,2016-03-31,1,1.0,BR,Corporate,Procurement,Indirect Procurement,Procurement,IC2,Professional,HQ-BR-001,138,Permanent,20,corporate,initial
216,2016-03-31,1,1.0,BR,Customer,Customer Experience,Voice of Customer,Design,IC1,Entry,SITE-BR-001,90,Permanent,68,customer,initial
217,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,Entry,STORE-BR-030,142,Permanent,56,retail_ops,initial
218,2016-03-31,1,1.0,BR,Corporate,Strategy,PMO,Strategy,IC4,Senior Professional,HQ-BR-001,193,Permanent,19,corporate,initial
220,2016-03-31,1,1.0,BR,Retail,Regional Operations,Region South,Store Operations,IC1,Entry,STORE-BR-025,282,Permanent,54,retail_ops,initial
221,2016-03-31,1,0.5,BR,Retail,Store Operations,Stockroom,Store Operations,IC2,Professional,STORE-BR-034,136,Intern,48,retail_ops,initial
223,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC2,Professional,STORE-BR-026,294,Permanent,55,retail_ops,initial
224,2016-03-31,1,0.5,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,Entry,STORE-BR-031,170,Permanent,56,retail_ops,initial
225,2016-03-31,1,1.0,BR,Customer,Customer Experience,CX Design,Design,IC1,Entry,SITE-BR-004,329,Permanent,67,customer,initial
226,2016-03-31,1,1.0,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,Entry,STORE-BR-015,395,Permanent,53,retail_ops,initial
227,2016-03-31,1,1.0,BR,Corporate,Data & Analytics,Data Governance,Data,IC3,Professional,HQ-BR-001,92,Permanent,26,corporate,initial
228,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,Entry,STORE-BR-004,223,Permanent,56,retail_ops,initial
229,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,Entry,STORE-BR-012,238,Permanent,56,retail_ops,initial
230,2016-03-31,1,0.75,BR,Retail,Sales,Floor Sales,Sales,IC1,Entry,STORE-BR-013,61,Permanent,50,retail_ops,initial
231,2016-03-31,1,1.0,BR,Customer,Customer Operations,Returns,Customer Support,IC1,Entry,SITE-BR-004,288,Permanent,73,customer,initial
232,2016-03-31,1,1.0,BR,Corporate,Data & Analytics,Business Intelligence,Data,IC2,Professional,HQ-BR-001,202,Permanent,25,corporate,initial
233,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Store Design,Design,M1,Manager,STORE-BR-033,14,Permanent,55,retail_ops,initial
235,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,Entry,STORE-BR-015,11,Permanent,56,retail_ops,initial
236,2016-03-31,1,1.0,BR,Corporate,Risk,Risk Management,Risk & Compliance,IC1,Entry,HQ-BR-001,248,Temporary,23,corporate,initial
237,2016-03-31,1,1.0,BR,Retail,Sales,Floor Sales,Sales,IC1,Entry,STORE-BR-021,139,Permanent,50,retail_ops,initial
238,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Store Design,Design,IC2,Professional,STORE-BR-008,273,Permanent,55,retail_ops,initial
239,2016-03-31,1,1.0,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC2,Professional,STORE-BR-033,34,Permanent,53,retail_ops,initial
240,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Store Design,Design,IC1,Entry,STORE-BR-006,32,Permanent,55,retail_ops,initial
241,2016-03-31,1,0.75,BR,Customer,Customer Operations,Returns,Customer Support,IC1,Entry,SITE-BR-003,165,Permanent,73,customer,initial
242,2016-03-31,1,1.0,BR,Customer,Customer Service,Escalations,Customer Support,IC2,Professional,SITE-BR-001,171,Permanent,71,customer,initial
243,2016-03-31,1,1.0,BR,Corporate,Procurement,Contracts,Procurement,IC3,Professional,HQ-BR-001,82,Permanent,21,corporate,initial
244,2016-03-31,1,1.0,BR,Digital,Digital Marketing,Lifecycle,Marketing,IC1,Entry,HQ-BR-001,172,Intern,45,digital,initial
245,2016-03-31,1,1.0,BR,Customer,Customer Service,Contact Center,Customer Support,IC1,Entry,SITE-BR-004,4,Intern,69,customer,initial
246,2016-03-31,1,1.0,BR,Supply Chain,Planning,Demand Planning,Data,M2,Manager,DC-BR-005,10,Permanent,65,supply,initial
247,2016-03-31,1,1.0,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,Entry,STORE-BR-019,71,Permanent,55,retail_ops,initial
248,2016-03-31,1,1.0,BR,Corporate,Risk,Fraud,Risk & Compliance,IC2,Professional,HQ-BR-001,261,Permanent,24,corporate,initial
249,2016-03-31,1,1.0,BR,Retail,Sales,Key Accounts,Sales,IC1,Entry,STORE-BR-023,160,Permanent,51,retail_ops,initial
250,2016-03-31,1,1.0,BR,Retail,Sales,Key Accounts,Sales,IC1,Entry,STORE-BR-040,161,Permanent,51,retail_ops,initial
251,2016-03-31,1,0.5,BR,Retail,Regional Operations,Region North,Store Operations,IC2,Professional,STORE-BR-025,34,Permanent,52,retail_ops,initial
252,2016-03-31,1,0.5,BR,Customer,Customer Operations,Order Support,Logistics,M1,Manager,SITE-BR-001,303,Permanent,72,customer,initial
253,2016-03-31,1,1.0,BR,Customer,Customer Service,Chat,Customer Support,IC1,Entry,SITE-BR-002,53,Permanent,70,customer,initial
254,2016-03-31,1,1.0,BR,Corporate,Finance,Controlling,Finance,IC3,Professional,HQ-BR-001,60,Permanent,6,corporate,initial
255,2016-03-31,1,1.0,BR,Retail,Store Operations,Store Management,Store Operations,IC1,Entry,STORE-BR-025,313,Permanent,46,retail_ops,initial
