requisition_id,position_id,country,business_unit,department,sub_department,job_family,job_level,location,opening_date,approval_date,posting_date,requisition_status,recruiter_id,hire_date
REQ0000803,POS0000804,BR,Corporate,Procurement,Indirect Procurement,Procurement,IC3,HQ-BR-001,2019-05-01,2019-05-02,2019-05-12,Filled,REC0003,2019-08-14
REQ0000804,POS0000805,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-005,2019-06-19,2019-06-27,2019-06-27,Filled,REC0002,2019-08-03
REQ0000805,POS0000806,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-034,2019-06-29,2019-07-04,2019-07-05,Filled,REC0004,2019-08-07
REQ0000806,POS0000807,CL,Retail,Sales,Key Accounts,Sales,M1,STORE-CL-001,2019-01-24,2019-02-19,2019-03-07,Filled,REC0002,2019-08-13
REQ0000807,POS0000808,BR,Customer,Customer Operations,Order Support,Customer Support,IC1,SITE-BR-003,2019-06-06,2019-06-08,2019-06-16,Filled,REC0005,2019-08-04
REQ0000808,POS0000809,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-013,2019-05-29,2019-06-02,2019-06-03,Filled,REC0001,2019-08-07
REQ0000809,POS0000810,BR,Retail,Store Operations,Cashier,Store Operations,M1,STORE-BR-032,2019-03-31,2019-04-09,2019-04-25,Filled,REC0005,2019-08-04
REQ0000810,POS0000811,BR,Customer,Customer Experience,CX Design,Customer Support,IC1,SITE-BR-001,2019-06-15,2019-06-16,2019-06-19,Filled,REC0005,2019-08-07
REQ0000811,POS0000812,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,STORE-BR-013,2019-05-23,2019-05-31,2019-06-08,Filled,REC0002,2019-08-02
REQ0000812,POS0000813,BR,Retail,Store Operations,Security,Store Operations,IC1,STORE-BR-034,2019-06-16,2019-06-20,2019-06-26,Filled,REC0005,2019-08-06
REQ0000813,POS0000814,BR,Corporate,Strategy,Corporate Strategy,Strategy,M2,HQ-BR-001,2019-01-28,2019-02-11,2019-03-01,Filled,REC0002,2019-08-04
REQ0000814,POS0000815,BR,Digital,Engineering,SRE,Software Engineering,IC4,HQ-BR-001,2019-05-09,2019-05-18,2019-06-03,Filled,REC0002,2019-08-08
REQ0000815,POS0000816,AR,Supply Chain,Logistics,Transportation,Logistics,IC2,DC-AR-001,2019-05-01,2019-05-09,2019-05-10,Filled,REC0001,2019-08-02
REQ0000816,POS0000817,BR,Corporate,Strategy,M&A,Strategy,IC1,HQ-BR-001,2019-06-08,2019-06-12,2019-06-17,Filled,REC0004,2019-08-06
REQ0000817,POS0000818,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-040,2019-05-20,2019-05-23,2019-05-31,Filled,REC0003,2019-08-02
REQ0000818,POS0000819,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-029,2019-06-12,2019-06-19,2019-06-22,Filled,REC0002,2019-08-02
REQ0000819,POS0000820,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-005,2019-05-11,2019-05-21,2019-05-23,Filled,REC0005,2019-08-11
REQ0000820,POS0000821,BR,Customer,Customer Service,Contact Center,Customer Support,IC1,SITE-BR-001,2019-06-09,2019-06-11,2019-06-18,Filled,REC0005,2019-08-13
REQ0000821,POS0000822,BR,Customer,Customer Experience,Voice of Customer,Customer Support,IC1,SITE-BR-001,2019-06-24,2019-07-02,2019-07-08,Filled,REC0003,2019-08-14
REQ0000822,POS0000823,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-018,2019-07-02,2019-07-12,2019-07-15,Filled,REC0001,2019-08-02
REQ0000823,POS0000824,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-BR-017,2019-07-02,2019-07-11,2019-07-11,Filled,REC0004,2019-08-14
REQ0000824,POS0000825,BR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-BR-010,2019-06-30,2019-07-10,2019-07-10,Filled,REC0001,2019-08-06
REQ0000825,POS0000826,BR,Supply Chain,Planning,Demand Planning,Logistics,IC2,DC-BR-004,2019-05-09,2019-05-15,2019-05-18,Cancelled,REC0002,
REQ0000826,POS0000827,AR,Corporate,Marketing,Brand,Marketing,IC4,HQ-AR-001,2019-04-05,2019-04-24,2019-04-25,Cancelled,REC0001,
REQ0000827,POS0000828,BR,Retail,Regional Operations,Region South,General Management,IC2,STORE-BR-003,2019-04-05,2019-04-22,2019-05-03,Cancelled,REC0003,
REQ0000828,POS0000829,BR,Corporate,Data & Analytics,Data Governance,Data,IC3,HQ-BR-001,2019-05-05,2019-05-20,2019-05-29,Cancelled,REC0005,
REQ0000829,POS0000830,BR,Retail,Visual Merchandising,Merchandising,Design,IC2,STORE-BR-012,2019-03-21,2019-04-01,2019-04-15,Cancelled,REC0001,
REQ0000830,POS0000831,BR,Supply Chain,Logistics,Transportation,Logistics,IC1,DC-BR-003,2019-06-23,2019-06-29,2019-06-30,Filled,REC0002,2019-09-03
REQ0000831,POS0000832,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-020,2019-07-11,2019-07-15,2019-07-19,Filled,REC0001,2019-09-08
REQ0000832,POS0000833,BR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-BR-018,2019-08-01,2019-08-04,2019-08-06,Filled,REC0002,2019-09-13
REQ0000833,POS0000834,BR,Corporate,Legal,Labor Legal,Legal,IC3,HQ-BR-001,2019-06-29,2019-07-06,2019-07-11,Filled,REC0002,2019-09-13
REQ0000834,POS0000835,BR,Retail,Store Operations,Security,Store Operations,M1,STORE-BR-025,2019-03-08,2019-03-11,2019-03-23,Filled,REC0005,2019-09-04
REQ0000835,POS0000836,BR,Retail,Visual Merchandising,Store Design,Store Operations,IC2,STORE-BR-013,2019-05-04,2019-05-08,2019-05-19,Filled,REC0002,2019-09-11
REQ0000836,POS0000837,BR,Digital,Product,Product Ops,Product Management,M5,HQ-BR-001,2018-11-12,2018-12-10,2018-12-17,Filled,REC0004,2019-09-09
REQ0000837,POS0000838,AR,Retail,Regional Operations,Region Southeast,General Management,IC3,STORE-AR-001,2019-06-19,2019-07-04,2019-07-17,Filled,REC0002,2019-09-02
REQ0000838,POS0000839,BR,Customer,Customer Operations,Returns,Customer Support,IC2,SITE-BR-002,2019-04-08,2019-04-29,2019-05-02,Filled,REC0001,2019-09-12
REQ0000839,POS0000840,CL,Supply Chain,Logistics,Transportation,Logistics,M1,DC-CL-001,2019-03-27,2019-04-11,2019-04-19,Filled,REC0001,2019-09-07
REQ0000840,POS0000841,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-011,2019-07-22,2019-07-25,2019-07-25,Filled,REC0003,2019-09-08
REQ0000841,POS0000842,AR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-AR-007,2019-06-25,2019-06-28,2019-07-03,Filled,REC0002,2019-09-03
REQ0000842,POS0000843,AR,Customer,Customer Operations,Order Support,Customer Support,IC1,SITE-AR-001,2019-07-07,2019-07-13,2019-07-21,Filled,REC0002,2019-09-04
REQ0000843,POS0000844,BR,Retail,Store Operations,Stockroom,Store Operations,IC1,STORE-BR-027,2019-07-18,2019-07-25,2019-08-01,Filled,REC0001,2019-09-14
REQ0000844,POS0000845,BR,Retail,Regional Operations,Region North,Store Operations,IC2,STORE-BR-040,2019-04-13,2019-04-15,2019-04-27,Filled,REC0002,2019-09-09
REQ0000845,POS0000846,BR,Digital,Product,Product Ops,Product Management,IC3,HQ-BR-001,2019-06-11,2019-06-18,2019-06-20,Filled,REC0004,2019-09-05
REQ0000846,POS0000847,BR,Supply Chain,Distribution Centers,Inventory,Warehouse,IC2,DC-BR-001,2019-04-29,2019-05-09,2019-05-20,Filled,REC0001,2019-09-03
REQ0000847,POS0000848,AR,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-AR-010,2019-07-21,2019-07-22,2019-07-29,Filled,REC0001,2019-09-09
REQ0000848,POS0000849,BR,Corporate,Finance,Treasury,Finance,IC5,HQ-BR-001,2019-05-15,2019-05-24,2019-05-27,Filled,REC0002,2019-09-07
REQ0000849,POS0000850,BR,Retail,Regional Operations,Region South,Store Operations,IC1,STORE-BR-003,2019-06-30,2019-07-08,2019-07-11,Filled,REC0004,2019-09-02
REQ0000850,POS0000851,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,STORE-BR-028,2019-07-04,2019-07-15,2019-07-21,Filled,REC0004,2019-09-08
REQ0000851,POS0000852,BR,Retail,Store Operations,Security,Store Operations,IC1,STORE-BR-025,2019-06-30,2019-07-06,2019-07-09,Filled,REC0001,2019-09-05
REQ0000852,POS0000853,BR,Supply Chain,Logistics,Transportation,Logistics,IC1,DC-BR-003,2019-07-26,2019-07-27,2019-07-27,Filled,REC0001,2019-09-09
REQ0000853,POS0000854,BR,Corporate,Procurement,Indirect Procurement,Procurement,M3,HQ-BR-001,2019-01-10,2019-01-27,2019-02-16,Filled,REC0004,2019-09-06
REQ0000854,POS0000855,BR,Retail,Regional Operations,Region Southeast,General Management,IC1,STORE-BR-044,2019-06-10,2019-06-11,2019-06-18,Filled,REC0002,2019-09-07
REQ0000855,POS0000856,BR,Retail,Store Operations,Stockroom,Store Operations,IC2,STORE-BR-012,2019-05-30,2019-06-01,2019-06-06,Filled,REC0003,2019-09-03
REQ0000856,POS0000857,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-004,2019-07-30,2019-08-02,2019-08-03,Filled,REC0002,2019-09-07
REQ0000857,POS0000858,MX,Retail,Visual Merchandising,Store Design,Design,IC1,STORE-MX-009,2019-08-10,2019-08-14,2019-08-16,Filled,REC0005,2019-09-12
REQ0000858,POS0000859,CO,Supply Chain,Logistics,Last Mile,Logistics,IC2,DC-CO-001,2019-05-18,2019-05-26,2019-06-07,Filled,REC0002,2019-09-10
REQ0000859,POS0000860,BR,Corporate,Marketing,CRM,Marketing,IC2,HQ-BR-001,2019-06-19,2019-07-04,2019-07-05,Filled,REC0004,2019-09-10
REQ0000860,POS0000861,BR,Supply Chain,Planning,Supply Planning,Logistics,IC3,DC-BR-003,2019-05-02,2019-05-18,2019-05-20,Cancelled,REC0004,
REQ0000861,POS0000862,BR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC1,DC-BR-005,2019-07-14,2019-07-26,2019-08-02,Cancelled,REC0001,
REQ0000862,POS0000863,MX,Supply Chain,Planning,Supply Planning,Data,IC2,DC-MX-001,2019-04-24,2019-05-11,2019-05-24,Cancelled,REC0003,
REQ0000863,POS0000864,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,STORE-BR-028,2019-05-26,2019-06-07,2019-06-10,Cancelled,REC0001,
REQ0000864,POS0000865,BR,Corporate,People,Compensation & Benefits,People,IC2,HQ-BR-001,2019-05-02,2019-05-10,2019-05-18,Filled,REC0001,2019-10-06
REQ0000865,POS0000866,BR,Customer,Customer Service,Escalations,Customer Support,IC1,SITE-BR-004,2019-08-04,2019-08-07,2019-08-08,Filled,REC0002,2019-10-07
REQ0000866,POS0000867,AR,Retail,Sales,Floor Sales,Sales,IC1,STORE-AR-005,2019-08-16,2019-08-24,2019-08-30,Filled,REC0003,2019-10-13
REQ0000867,POS0000868,BR,Supply Chain,Procurement,Sourcing,Procurement,IC2,DC-BR-001,2019-04-30,2019-05-18,2019-05-28,Filled,REC0005,2019-10-13
REQ0000868,POS0000869,CL,Customer,Customer Experience,CX Design,Design,IC1,SITE-CL-001,2019-08-07,2019-08-19,2019-08-23,Filled,REC0002,2019-10-11
REQ0000869,POS0000870,AR,Supply Chain,Distribution Centers,Outbound,Warehouse,IC3,DC-AR-001,2019-05-05,2019-05-12,2019-05-25,Filled,REC0001,2019-10-10
REQ0000870,POS0000871,BR,Retail,Regional Operations,Region North,General Management,IC1,STORE-BR-006,2019-09-08,2019-09-17,2019-09-18,Filled,REC0003,2019-10-09
REQ0000871,POS0000872,MX,Retail,Regional Operations,Region South,General Management,IC2,STORE-MX-003,2019-06-25,2019-07-07,2019-07-15,Filled,REC0001,2019-10-09
REQ0000872,POS0000873,BR,Retail,Regional Operations,Region South,Store Operations,IC2,STORE-BR-009,2019-06-13,2019-06-25,2019-07-09,Filled,REC0003,2019-10-05
REQ0000873,POS0000874,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-003,2019-08-05,2019-08-12,2019-08-15,Filled,REC0005,2019-10-04
REQ0000874,POS0000875,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-004,2019-07-21,2019-07-31,2019-08-07,Filled,REC0001,2019-10-02
REQ0000875,POS0000876,CO,Retail,Regional Operations,Region North,General Management,IC1,STORE-CO-003,2019-07-20,2019-07-27,2019-08-04,Filled,REC0001,2019-10-03
REQ0000876,POS0000877,BR,Corporate,Finance,FP&A,Finance,IC2,HQ-BR-001,2019-06-19,2019-06-24,2019-06-28,Filled,REC0004,2019-10-02
REQ0000877,POS0000878,BR,Retail,Regional Operations,Region North,General Management,IC1,STORE-BR-006,2019-07-14,2019-07-19,2019-07-23,Filled,REC0001,2019-10-01
REQ0000878,POS0000879,BR,Supply Chain,Logistics,Last Mile,Logistics,IC3,DC-BR-003,2019-09-02,2019-09-04,2019-09-05,Filled,REC0004,2019-10-11
REQ0000879,POS0000880,AR,Retail,Visual Merchandising,Store Design,Store Operations,IC1,STORE-AR-003,2019-08-25,2019-08-27,2019-08-28,Filled,REC0005,2019-10-05
REQ0000880,POS0000881,BR,Corporate,Finance,FP&A,Finance,IC2,HQ-BR-001,2019-06-10,2019-06-25,2019-06-28,Filled,REC0004,2019-10-11
REQ0000881,POS0000882,BR,Retail,Sales,Key Accounts,Sales,IC2,STORE-BR-019,2019-06-02,2019-06-03,2019-06-09,Filled,REC0002,2019-10-07
REQ0000882,POS0000883,BR,Retail,Store Operations,Store Management,Store Operations,IC4,STORE-BR-005,2019-07-04,2019-07-08,2019-07-19,Filled,REC0004,2019-10-04
REQ0000883,POS0000884,AR,Supply Chain,Procurement,Supplier Management,Procurement,IC1,DC-AR-001,2019-08-08,2019-08-12,2019-08-15,Filled,REC0004,2019-10-02
REQ0000884,POS0000885,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC1,STORE-BR-020,2019-09-13,2019-09-17,2019-09-21,Filled,REC0004,2019-10-14
REQ0000885,POS0000886,BR,Customer,Customer Experience,Voice of Customer,Design,IC1,SITE-BR-002,2019-09-04,2019-09-11,2019-09-14,Filled,REC0001,2019-10-07
REQ0000886,POS0000887,BR,Customer,Customer Experience,Voice of Customer,Customer Support,IC1,SITE-BR-002,2019-08-03,2019-08-04,2019-08-11,Filled,REC0002,2019-10-01
REQ0000887,POS0000888,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-002,2019-08-10,2019-08-17,2019-08-21,Filled,REC0005,2019-10-02
REQ0000888,POS0000889,BR,Retail,Store Operations,Security,Store Operations,IC2,STORE-BR-019,2019-07-01,2019-07-19,2019-07-30,Filled,REC0001,2019-10-11
REQ0000889,POS0000890,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-009,2019-07-24,2019-08-02,2019-08-09,Filled,REC0003,2019-10-06
REQ0000890,POS0000891,CO,Retail,Store Operations,Stockroom,Store Operations,IC1,STORE-CO-004,2019-08-18,2019-08-26,2019-08-26,Filled,REC0005,2019-10-14
REQ0000891,POS0000892,AR,Retail,Sales,Key Accounts,Sales,IC1,STORE-AR-006,2019-08-01,2019-08-09,2019-08-17,Filled,REC0005,2019-10-02
REQ0000892,POS0000893,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-003,2019-08-29,2019-09-09,2019-09-12,Cancelled,REC0003,
REQ0000893,POS0000894,BR,Corporate,Legal,Corporate Legal,Legal,IC4,HQ-BR-001,2019-05-08,2019-05-24,2019-05-24,Cancelled,REC0004,
REQ0000894,POS0000895,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC1,STORE-BR-013,2019-08-13,2019-08-15,2019-08-18,Cancelled,REC0005,
REQ0000895,POS0000896,AR,Retail,Regional Operations,Region Southeast,General Management,IC2,STORE-AR-006,2019-07-14,2019-07-29,2019-08-04,Cancelled,REC0002,
REQ0000896,POS0000897,BR,Customer,Customer Service,Chat,Customer Support,IC3,SITE-BR-002,2019-08-14,2019-09-03,2019-09-03,Filled,REC0005,2019-11-05
REQ0000897,POS0000898,BR,Digital,Engineering,Frontend,Software Engineering,M2,HQ-BR-001,2019-04-30,2019-05-18,2019-06-07,Filled,REC0001,2019-11-06
REQ0000898,POS0000899,BR,Corporate,Legal,Corporate Legal,Legal,IC2,HQ-BR-001,2019-07-31,2019-08-06,2019-08-16,Filled,REC0001,2019-11-02
REQ0000899,POS0000900,BR,Customer,Customer Operations,Returns,Logistics,IC5,SITE-BR-004,2019-08-04,2019-08-08,2019-08-19,Filled,REC0002,2019-11-11
REQ0000900,POS0000901,BR,Customer,Customer Service,Contact Center,Customer Support,IC2,SITE-BR-003,2019-07-14,2019-07-29,2019-08-11,Filled,REC0001,2019-11-10
REQ0000901,POS0000902,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-039,2019-10-12,2019-10-14,2019-10-16,Filled,REC0005,2019-11-14
REQ0000902,POS0000903,BR,Corporate,Procurement,Contracts,Procurement,IC4,HQ-BR-001,2019-06-01,2019-06-02,2019-06-02,Filled,REC0005,2019-11-14
REQ0000903,POS0000904,BR,Supply Chain,Planning,Supply Planning,Logistics,M1,DC-BR-006,2019-04-27,2019-05-07,2019-05-17,Filled,REC0001,2019-11-02
REQ0000904,POS0000905,BR,Retail,Visual Merchandising,Store Design,Design,IC2,STORE-BR-001,2019-07-24,2019-07-30,2019-08-08,Filled,REC0003,2019-11-10
REQ0000905,POS0000906,BR,Retail,Sales,Floor Sales,Sales,IC2,STORE-BR-028,2019-07-26,2019-08-02,2019-08-04,Filled,REC0005,2019-11-09
REQ0000906,POS0000907,BR,Supply Chain,Logistics,Reverse Logistics,Logistics,IC3,DC-BR-005,2019-08-06,2019-08-18,2019-08-19,Filled,REC0004,2019-11-02
REQ0000907,POS0000908,BR,Retail,Regional Operations,Region South,General Management,M2,STORE-BR-038,2019-08-14,2019-08-23,2019-09-12,Filled,REC0003,2019-11-06
REQ0000908,POS0000909,BR,Customer,Customer Operations,Order Support,Logistics,IC3,SITE-BR-002,2019-07-24,2019-07-30,2019-07-30,Filled,REC0004,2019-11-06
REQ0000909,POS0000910,BR,Customer,Customer Experience,CX Design,Design,IC1,SITE-BR-001,2019-09-18,2019-09-29,2019-10-02,Filled,REC0001,2019-11-09
REQ0000910,POS0000911,BR,Corporate,Risk,Fraud,Risk & Compliance,IC5,HQ-BR-001,2019-05-17,2019-05-25,2019-06-13,Filled,REC0002,2019-11-05
REQ0000911,POS0000912,BR,Corporate,Marketing,CRM,Marketing,IC1,HQ-BR-001,2019-10-04,2019-10-06,2019-10-06,Filled,REC0004,2019-11-05
REQ0000912,POS0000913,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-026,2019-09-16,2019-09-28,2019-10-04,Filled,REC0005,2019-11-02
REQ0000913,POS0000914,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-025,2019-08-24,2019-08-30,2019-09-07,Filled,REC0003,2019-11-09
REQ0000914,POS0000915,BR,Corporate,People,People Analytics,People,IC4,HQ-BR-001,2019-06-02,2019-06-07,2019-06-07,Filled,REC0001,2019-11-13
REQ0000915,POS0000916,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-025,2019-09-16,2019-09-20,2019-09-20,Filled,REC0003,2019-11-11
REQ0000916,POS0000917,BR,Retail,Visual Merchandising,Merchandising,Store Operations,IC2,STORE-BR-027,2019-08-23,2019-09-11,2019-09-22,Filled,REC0002,2019-11-14
REQ0000917,POS0000918,BR,Digital,Data,Data Science,Data,IC3,HQ-BR-001,2019-07-15,2019-07-24,2019-08-07,Filled,REC0001,2019-11-06
REQ0000918,POS0000919,BR,Corporate,Data & Analytics,Data Governance,Data,IC3,HQ-BR-001,2019-08-09,2019-08-11,2019-08-25,Filled,REC0004,2019-11-12
REQ0000919,POS0000920,AR,Customer,Customer Experience,CX Design,Design,IC1,SITE-AR-001,2019-09-30,2019-10-12,2019-10-14,Filled,REC0004,2019-11-06
REQ0000920,POS0000921,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-037,2019-08-23,2019-08-30,2019-09-02,Filled,REC0001,2019-11-08
REQ0000921,POS0000922,CO,Retail,Sales,Key Accounts,Sales,IC1,STORE-CO-005,2019-10-03,2019-10-07,2019-10-08,Filled,REC0002,2019-11-14
REQ0000922,POS0000923,BR,Corporate,Strategy,Corporate Strategy,Strategy,IC2,HQ-BR-001,2019-08-29,2019-09-04,2019-09-05,Filled,REC0005,2019-11-14
REQ0000923,POS0000924,AR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-AR-002,2019-09-30,2019-10-07,2019-10-14,Filled,REC0003,2019-11-10
REQ0000924,POS0000925,BR,Retail,Store Operations,Stockroom,Store Operations,IC2,STORE-BR-017,2019-07-19,2019-08-05,2019-08-19,Filled,REC0004,2019-11-10
REQ0000925,POS0000926,AR,Retail,Store Operations,Store Management,Store Operations,IC4,STORE-AR-009,2019-05-29,2019-06-12,2019-06-26,Filled,REC0005,2019-11-09
REQ0000926,POS0000927,BR,Retail,Store Operations,Store Management,Store Operations,IC1,STORE-BR-041,2019-10-10,2019-10-15,2019-10-19,Filled,REC0001,2019-11-11
REQ0000927,POS0000928,BR,Retail,Store Operations,Store Management,Store Operations,IC1,STORE-BR-036,2019-09-24,2019-09-28,2019-09-30,Filled,REC0001,2019-11-10
REQ0000928,POS0000929,AR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-AR-008,2019-09-24,2019-10-04,2019-10-05,Filled,REC0003,2019-11-14
REQ0000929,POS0000930,BR,Retail,Store Operations,Store Management,Store Operations,IC1,STORE-BR-002,2019-09-25,2019-10-04,2019-10-06,Filled,REC0004,2019-11-11
REQ0000930,POS0000931,BR,Retail,Sales,Key Accounts,Sales,IC2,STORE-BR-038,2019-07-15,2019-08-05,2019-08-18,Filled,REC0001,2019-11-06
REQ0000931,POS0000932,BR,Supply Chain,Logistics,Reverse Logistics,Logistics,IC1,DC-BR-002,2019-09-13,2019-09-22,2019-09-22,Filled,REC0004,2019-11-04
REQ0000932,POS0000933,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-020,2019-09-01,2019-09-10,2019-09-17,Filled,REC0004,2019-11-13
REQ0000933,POS0000934,BR,Corporate,Risk,Internal Audit,Risk & Compliance,IC3,HQ-BR-001,2019-06-29,2019-07-16,2019-07-25,Filled,REC0003,2019-11-04
REQ0000934,POS0000935,BR,Retail,Visual Merchandising,Merchandising,Design,IC1,STORE-BR-013,2019-09-23,2019-09-26,2019-10-01,Filled,REC0002,2019-11-07
REQ0000935,POS0000936,BR,Retail,Sales,Floor Sales,Sales,IC1,STORE-BR-017,2019-09-09,2019-09-15,2019-09-21,Filled,REC0002,2019-11-09
REQ0000936,POS0000937,BR,Digital,E-commerce,Checkout,Software Engineering,IC3,HQ-BR-001,2019-08-19,2019-09-07,2019-09-20,Filled,REC0005,2019-11-03
REQ0000937,POS0000938,AR,Retail,Regional Operations,Region South,Store Operations,IC2,STORE-AR-001,2019-08-21,2019-08-26,2019-09-05,Filled,REC0002,2019-11-01
REQ0000938,POS0000939,AR,Supply Chain,Distribution Centers,Inventory,Warehouse,IC1,DC-AR-001,2019-08-30,2019-09-04,2019-09-12,Filled,REC0002,2019-11-12
REQ0000939,POS0000940,BR,Retail,Store Operations,Stockroom,Store Operations,IC1,STORE-BR-032,2019-09-14,2019-09-15,2019-09-18,Filled,REC0003,2019-11-06
REQ0000940,POS0000941,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-005,2019-09-14,2019-09-16,2019-09-16,Filled,REC0002,2019-11-05
REQ0000941,POS0000942,AR,Customer,Customer Operations,Order Support,Logistics,IC2,SITE-AR-001,2019-07-03,2019-07-23,2019-07-31,Filled,REC0004,2019-11-07
REQ0000942,POS0000943,BR,Retail,Store Operations,Store Management,Store Operations,IC2,STORE-BR-015,2019-06-20,2019-07-08,2019-07-18,Filled,REC0005,2019-11-10
REQ0000943,POS0000944,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-008,2019-09-04,2019-09-15,2019-09-17,Filled,REC0001,2019-11-10
REQ0000944,POS0000945,BR,Customer,Customer Service,Chat,Customer Support,IC1,SITE-BR-004,2019-09-27,2019-09-29,2019-10-03,Filled,REC0001,2019-11-05
REQ0000945,POS0000946,BR,Retail,Regional Operations,Region South,General Management,IC1,STORE-BR-037,2019-09-23,2019-09-30,2019-10-07,Filled,REC0001,2019-11-13
REQ0000946,POS0000947,BR,Supply Chain,Procurement,Supplier Management,Procurement,IC2,DC-BR-002,2019-07-29,2019-07-31,2019-08-12,Filled,REC0001,2019-11-02
REQ0000947,POS0000948,BR,Supply Chain,Planning,Supply Planning,Data,IC2,DC-BR-002,2019-08-04,2019-08-13,2019-08-21,Filled,REC0005,2019-11-06
REQ0000948,POS0000949,BR,Retail,Regional Operations,Region North,Store Operations,IC2,STORE-BR-008,2019-07-26,2019-08-03,2019-08-16,Filled,REC0004,2019-11-14
REQ0000949,POS0000950,BR,Corporate,Finance,Controlling,Finance,IC4,HQ-BR-001,2019-05-23,2019-06-19,2019-06-22,Filled,REC0004,2019-11-11
REQ0000950,POS0000951,BR,Retail,Store Operations,Cashier,Store Operations,IC1,STORE-BR-042,2019-10-04,2019-10-14,2019-10-14,Filled,REC0002,2019-11-05
REQ0000951,POS0000952,MX,Customer,Customer Service,Chat,Customer Support,IC1,SITE-MX-001,2019-08-31,2019-09-03,2019-09-11,Filled,REC0001,2019-11-03
REQ0000952,POS0000953,CL,Customer,Customer Experience,Voice of Customer,Design,IC1,SITE-CL-001,2019-09-15,2019-09-17,2019-09-24,Filled,REC0003,2019-11-05
REQ0000953,POS0000954,BR,Retail,Sales,Key Accounts,Sales,IC2,STORE-BR-024,2019-08-04,2019-08-19,2019-08-30,Filled,REC0001,2019-11-02
REQ0000954,POS0000955,BR,Retail,Regional Operations,Region Southeast,Store Operations,IC2,STORE-BR-033,2019-07-15,2019-07-21,2019-07-31,Filled,REC0005,2019-11-11
REQ0000955,POS0000956,BR,Customer,Customer Service,Contact Center,Customer Support,IC1,SITE-BR-002,2019-09-05,2019-09-13,2019-09-16,Filled,REC0002,2019-11-03
REQ0000956,POS0000957,BR,Supply Chain,Distribution Centers,Inbound,Warehouse,IC2,DC-BR-002,2019-09-15,2019-10-05,2019-10-13,Filled,REC0002,2019-11-10
REQ0000957,POS0000958,AR,Customer,Customer Experience,Voice of Customer,Customer Support,IC1,SITE-AR-001,2019-09-07,2019-09-17,2019-09-19,Filled,REC0001,2019-11-04
REQ0000958,POS0000959,BR,Supply Chain,Procurement,Sourcing,Procurement,IC1,DC-BR-004,2019-08-28,2019-09-01,2019-09-03,Filled,REC0002,2019-11-08
REQ0000959,POS0000960,BR,Retail,Regional Operations,Region North,Store Operations,IC1,STORE-BR-018,2019-09-13,2019-09-17,2019-09-22,Filled,REC0005,2019-11-06
REQ0000960,POS0000961,BR,Retail,Sales,Key Accounts,Sales,IC1,STORE-BR-030,2019-08-20,2019-08-26,2019-09-02,Filled,REC0004,2019-11-03
REQ0000961,POS0000962,BR,Retail,Store Operations,Cashier,Store Operations,M1,STORE-BR-005,2019-05-05,2019-05-25,2019-06-02,Filled,REC0003,2019-11-04
REQ0000962,POS0000963,BR,Digital,E-commerce,Checkout,Product Management,IC3,HQ-BR-001,2019-07-21,2019-07-23,2019-08-02,Filled,REC0001,2019-11-11
